date,close,high,low,open,volume,coin,daily_return,log_return,ma_7,ma_30,ma_90,volatility_7d,volatility_30d,bb_upper,bb_lower,bb_mid,daily_range
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,BTC,-0.0012832501161511578,-0.0012840741866492755,26210.736886160714,26152.578059895834,28550.126888020834,0.016623961473356996,0.017975064532626657,27333.331663426117,24995.645094386386,26164.48837890625,172.923828125
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,BTC,0.008294723552398242,0.008260511389751386,26438.112165178572,26174.513932291666,28532.646809895832,0.010141808639034485,0.01802695173137037,27072.500634177246,25159.164990822755,26115.8328125,999.21875
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,BTC,0.017075246134672373,0.016931102662432373,26634.936941964286,26208.5650390625,28501.355924479165,0.007687443760886197,0.018260770802330472,27046.32135135187,25176.72942989813,26111.525390625,807.158203125
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,BTC,-0.00290724465500225,-0.0029114788993918343,26764.034598214286,26242.160611979165,28470.463997395833,0.007681375630527519,0.01826395772808312,27206.48491737407,25136.619379500928,26171.5521484375,515.423828125
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,BTC,-0.02080107760178318,-0.021020467716698094,26768.028738839286,26260.026497395833,28424.599153645835,0.01163267888305205,0.0186925490865202,27243.80859428146,25175.98652290604,26209.89755859375,763.638671875
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,BTC,0.0004492514240630463,0.0004491505408555205,26763.868024553572,26264.957421875,28380.497743055555,0.011587279768754523,0.018490355223303053,27278.842831488313,25212.029238824187,26245.43603515625,230.544921875
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,BTC,-6.686879658768241e-06,-6.686902016047694e-06,26765.455078125,26278.8580078125,28337.154730902777,0.011570477446516157,0.01838340376964927,27311.046661415512,25240.807830771988,26275.92724609375,113.666015625
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,BTC,-0.01213588594546644,-0.012210127075315798,26725.83203125,26285.829947916667,28292.55134548611,0.01248070921343818,0.018511209490538746,27310.19519816577,25286.100309646732,26298.14775390625,495.0078125
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,BTC,0.0015864178176880905,0.001585160786217759,26660.717633928572,26295.497200520833,28243.777083333334,0.011850927073082319,0.0185086634096982,27306.358168174804,25341.787144325193,26324.07265625,410.0390625
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,BTC,-0.0030887894396227633,-0.003093569595525136,26518.73660714286,26299.749088541666,28200.78823784722,0.008227168333249438,0.018513448311480628,27294.067872097243,25400.478807590254,26347.27333984375,299.171875
